campaign_touch_id,milestone_score,predicted_milestone,campaign_priority
AMK-00033037,0.5654857693840117,1,Medium Priority
AMK-00044396,0.4007068212381159,0,Medium Priority
AMK-00055463,0.28160044228776737,0,Low Priority
AMK-00006940,0.23439688847108775,0,Low Priority
AMK-00032217,0.4776921466540185,0,Medium Priority
AMK-00012946,0.415774800199439,0,Medium Priority
AMK-00020851,0.5791725355948697,1,Medium Priority
AMK-00010090,0.36352304182099715,0,Medium Priority
AMK-00030675,0.3980665541980358,0,Medium Priority
AMK-00063000,0.32979919781313427,0,Medium Priority
AMK-00026689,0.5622635501301123,1,Medium Priority
AMK-00012827,0.36171731925967066,0,Medium Priority
AMK-00023693,0.24984990065758333,0,Low Priority
AMK-00049425,0.6152615972731735,1,Medium Priority
AMK-00029644,0.4688031805809897,0,Medium Priority
AMK-00023216,0.7133687630970202,1,High Priority
AMK-00047122,0.47576089631520857,0,Medium Priority
AMK-00005611,0.5195458075549968,1,Medium Priority
AMK-00051285,0.5056345817170806,1,Medium Priority
AMK-00023494,0.5797174289960262,1,Medium Priority
AMK-00031330,0.5704476502045579,1,Medium Priority
AMK-00014683,0.43527471000916096,0,Medium Priority
AMK-00012141,0.3656060507512431,0,Medium Priority
AMK-00027321,0.7149743320879082,1,High Priority
AMK-00046455,0.3736721453170617,0,Medium Priority
AMK-00047694,0.6918300780996636,1,Medium Priority
AMK-00059941,0.35832458776995596,0,Medium Priority
AMK-00045873,0.3393298007539947,0,Medium Priority
AMK-00031245,0.549885670973771,1,Medium Priority
AMK-00023301,0.750153155975961,1,High Priority
AMK-00046092,0.3295366569332307,0,Medium Priority
AMK-00029753,0.33957689998450424,0,Medium Priority
AMK-00052478,0.39449844781643106,0,Medium Priority
AMK-00016508,0.20790784113190064,0,Low Priority
AMK-00000225,0.518879684362904,1,Medium Priority
AMK-00028255,0.4588479369072683,0,Medium Priority
AMK-00007830,0.28147340911300855,0,Low Priority
AMK-00056545,0.2869925179756928,0,Low Priority
AMK-00059406,0.6094871354595689,1,Medium Priority
AMK-00034057,0.5300352870154245,1,Medium Priority
AMK-00009486,0.4714540463732755,0,Medium Priority
AMK-00024603,0.20248489700294095,0,Low Priority
AMK-00011078,0.36263176201068636,0,Medium Priority
AMK-00005764,0.6881908566725264,1,Medium Priority
AMK-00047383,0.30155687025317013,0,Medium Priority
AMK-00037021,0.15868038156472503,0,Low Priority
AMK-00061671,0.22629239651644015,0,Low Priority
AMK-00053723,0.5398027319216606,1,Medium Priority
AMK-00029069,0.41371069447118203,0,Medium Priority
AMK-00050227,0.37918567016814037,0,Medium Priority
AMK-00037814,0.5626620943699848,1,Medium Priority
AMK-00024673,0.24695282653956133,0,Low Priority
AMK-00029819,0.4372833154355507,0,Medium Priority
AMK-00009823,0.3440743446058261,0,Medium Priority
AMK-00022910,0.5248561432098525,1,Medium Priority
AMK-00058623,0.6098742856694879,1,Medium Priority
AMK-00006362,0.4360219322976364,0,Medium Priority
AMK-00059975,0.4971901694693066,0,Medium Priority
AMK-00047759,0.5344705213486814,1,Medium Priority
AMK-00050059,0.5591829541888285,1,Medium Priority
AMK-00006949,0.3599730228392633,0,Medium Priority
AMK-00045524,0.27038169768885834,0,Low Priority
AMK-00029463,0.5200934199547466,1,Medium Priority
AMK-00022854,0.5636958232927224,1,Medium Priority
AMK-00063821,0.2917334965314111,0,Low Priority
AMK-00034369,0.6077517568118233,1,Medium Priority
AMK-00003919,0.4781899236388998,0,Medium Priority
AMK-00043434,0.4740079270632206,0,Medium Priority
AMK-00049429,0.211235630952801,0,Low Priority
AMK-00053871,0.42407315336544554,0,Medium Priority
AMK-00037366,0.6327546508247318,1,Medium Priority
AMK-00040610,0.6084547184514016,1,Medium Priority
AMK-00048808,0.5034334126233351,1,Medium Priority
AMK-00001371,0.5772667091469267,1,Medium Priority
AMK-00063560,0.46339730917302235,0,Medium Priority
AMK-00063481,0.4660506667941837,0,Medium Priority
AMK-00006920,0.4291832932451142,0,Medium Priority
AMK-00019618,0.37242221474831666,0,Medium Priority
AMK-00040505,0.703939669615147,1,High Priority
AMK-00002976,0.7222557558938179,1,High Priority
AMK-00016715,0.5990364834155457,1,Medium Priority
AMK-00008054,0.4712625388110575,0,Medium Priority
AMK-00019389,0.3910006460279053,0,Medium Priority
AMK-00010811,0.46121008745162817,0,Medium Priority
AMK-00057796,0.29157775675686765,0,Low Priority
AMK-00060054,0.3306716407167209,0,Medium Priority
AMK-00030335,0.41597556088243237,0,Medium Priority
AMK-00016682,0.47176273810985275,0,Medium Priority
AMK-00032774,0.4928705001310382,0,Medium Priority
AMK-00008036,0.7091988309584748,1,High Priority
AMK-00054436,0.815124353944875,1,High Priority
AMK-00053131,0.796088269090499,1,High Priority
AMK-00042301,0.3035711068916832,0,Medium Priority
AMK-00021966,0.7371740348631068,1,High Priority
AMK-00045071,0.24950793060432278,0,Low Priority
AMK-00004337,0.4159713433695231,0,Medium Priority
AMK-00038833,0.08432988426245204,0,Low Priority
AMK-00002908,0.4472979512281784,0,Medium Priority
AMK-00005334,0.6392443649849641,1,Medium Priority
AMK-00024638,0.5775049807206459,1,Medium Priority
AMK-00016393,0.5814067144113847,1,Medium Priority
AMK-00006331,0.46533708127511664,0,Medium Priority
AMK-00030549,0.5749167957463985,1,Medium Priority
AMK-00010605,0.4194148480062463,0,Medium Priority
AMK-00057991,0.5353464749859925,1,Medium Priority
AMK-00052287,0.4898759653653166,0,Medium Priority
AMK-00035611,0.28592537598860895,0,Low Priority
AMK-00034437,0.543131816653091,1,Medium Priority
AMK-00015737,0.48209739712856076,0,Medium Priority
AMK-00049932,0.3270571867462376,0,Medium Priority
AMK-00021131,0.35274709516988734,0,Medium Priority
AMK-00028713,0.6230656219621032,1,Medium Priority
AMK-00036057,0.4952586850564336,0,Medium Priority
AMK-00033471,0.4688664164149048,0,Medium Priority
AMK-00013153,0.4604045555351571,0,Medium Priority
AMK-00003078,0.44528146834474475,0,Medium Priority
AMK-00050213,0.529024080553499,1,Medium Priority
AMK-00025859,0.4517764253339271,0,Medium Priority
AMK-00050365,0.41732379664579256,0,Medium Priority
AMK-00052415,0.3350959633704898,0,Medium Priority
AMK-00015704,0.48525698719605137,0,Medium Priority
AMK-00058414,0.5393436338072007,1,Medium Priority
AMK-00013801,0.2238325023138965,0,Low Priority
AMK-00027994,0.4355215941000988,0,Medium Priority
AMK-00047182,0.4598616400195905,0,Medium Priority
AMK-00061161,0.28461333515913784,0,Low Priority
AMK-00001119,0.5224135918164368,1,Medium Priority
AMK-00044023,0.41028904788543125,0,Medium Priority
AMK-00052120,0.2801860316657705,0,Low Priority
AMK-00038246,0.26873721042407905,0,Low Priority
AMK-00008558,0.5557924110831793,1,Medium Priority
AMK-00051525,0.5930806268977833,1,Medium Priority
AMK-00009392,0.43991922785297105,0,Medium Priority
AMK-00015960,0.33830239349147306,0,Medium Priority
AMK-00040626,0.3889922679196799,0,Medium Priority
AMK-00043442,0.5146912374277284,1,Medium Priority
AMK-00027338,0.38465352922943263,0,Medium Priority
AMK-00032205,0.5585186787020034,1,Medium Priority
AMK-00059273,0.5420626967125729,1,Medium Priority
AMK-00017211,0.40827297696531883,0,Medium Priority
AMK-00025056,0.25159816445542355,0,Low Priority
AMK-00030443,0.7135098749166218,1,High Priority
AMK-00026813,0.7301613480330621,1,High Priority
AMK-00059127,0.5618869859451373,1,Medium Priority
AMK-00027693,0.46415753824288775,0,Medium Priority
AMK-00037960,0.486683436179494,0,Medium Priority
AMK-00012001,0.6126066999736925,1,Medium Priority
AMK-00049023,0.36396455633701313,0,Medium Priority
AMK-00012511,0.46682969784766487,0,Medium Priority
AMK-00014344,0.4377554245939425,0,Medium Priority
AMK-00017557,0.2843657520827795,0,Low Priority
AMK-00032149,0.6389552139355504,1,Medium Priority
AMK-00044080,0.4748322835293282,0,Medium Priority
AMK-00058493,0.7645620629048067,1,High Priority
AMK-00014598,0.6092535137246349,1,Medium Priority
AMK-00054531,0.5668340645685654,1,Medium Priority
AMK-00030459,0.4248498733762355,0,Medium Priority
AMK-00032006,0.39971703106067624,0,Medium Priority
AMK-00040667,0.38713161111199623,0,Medium Priority
AMK-00033541,0.7510212071253302,1,High Priority
AMK-00001034,0.7385248898045045,1,High Priority
AMK-00060804,0.7067064694963111,1,High Priority
AMK-00052471,0.6004774823331763,1,Medium Priority
AMK-00006988,0.5524138696170019,1,Medium Priority
AMK-00027577,0.6950499000844135,1,Medium Priority
AMK-00053576,0.3777548340877476,0,Medium Priority
AMK-00000463,0.4976248620153655,0,Medium Priority
AMK-00055353,0.20190069992885656,0,Low Priority
AMK-00036184,0.6883727950804177,1,Medium Priority
AMK-00036868,0.28523774592810575,0,Low Priority
AMK-00037281,0.38738801172183557,0,Medium Priority
AMK-00011297,0.6774701192069179,1,Medium Priority
AMK-00049452,0.40018668296970844,0,Medium Priority
AMK-00034869,0.42611082199256667,0,Medium Priority
AMK-00012849,0.3354817075594462,0,Medium Priority
AMK-00034677,0.71754501051213,1,High Priority
AMK-00006269,0.4851285470046132,0,Medium Priority
AMK-00014939,0.5723413564781639,1,Medium Priority
AMK-00025389,0.35859887398893303,0,Medium Priority
AMK-00040834,0.45238058268787706,0,Medium Priority
AMK-00040115,0.5562209365872303,1,Medium Priority
AMK-00062609,0.42508410478211994,0,Medium Priority
AMK-00054376,0.39879071158970064,0,Medium Priority
AMK-00030244,0.5599625145687482,1,Medium Priority
AMK-00046954,0.4272613119640479,0,Medium Priority
AMK-00050664,0.47959764223255674,0,Medium Priority
AMK-00037825,0.7577738186704827,1,High Priority
AMK-00012893,0.3699921596256113,0,Medium Priority
AMK-00045505,0.5146409428598576,1,Medium Priority
AMK-00035067,0.4446293151981734,0,Medium Priority
AMK-00019497,0.4285138759318294,0,Medium Priority
AMK-00063232,0.634358776426466,1,Medium Priority
AMK-00052946,0.48068432075255985,0,Medium Priority
AMK-00023343,0.4380049369283789,0,Medium Priority
AMK-00023316,0.695387433634623,1,Medium Priority
AMK-00017325,0.5528507658176203,1,Medium Priority
AMK-00011779,0.6280817418812551,1,Medium Priority
AMK-00038476,0.434922505234423,0,Medium Priority
AMK-00009562,0.652455920647184,1,Medium Priority
AMK-00029235,0.31534760528129824,0,Medium Priority
AMK-00028599,0.2813486319747391,0,Low Priority
AMK-00036110,0.77895594766536,1,High Priority
AMK-00011800,0.4659618668510061,0,Medium Priority
AMK-00033259,0.36477027632805276,0,Medium Priority
AMK-00016142,0.33938392735778816,0,Medium Priority
AMK-00057998,0.3865582703158741,0,Medium Priority
AMK-00042823,0.33319327047008773,0,Medium Priority
AMK-00032594,0.4498686312717797,0,Medium Priority
AMK-00007498,0.49040869459859343,0,Medium Priority
AMK-00026840,0.60416371468346,1,Medium Priority
AMK-00027081,0.34746443770140434,0,Medium Priority
AMK-00017048,0.39897611538945377,0,Medium Priority
AMK-00022318,0.5117618473643273,1,Medium Priority
AMK-00032258,0.24688486162819023,0,Low Priority
AMK-00038148,0.6384889848637793,1,Medium Priority
AMK-00020514,0.5954103277078939,1,Medium Priority
AMK-00040793,0.6215359895956692,1,Medium Priority
AMK-00005758,0.38431178965086654,0,Medium Priority
AMK-00021610,0.3106111050957019,0,Medium Priority
AMK-00062089,0.338562389023639,0,Medium Priority
AMK-00034220,0.5238748303186134,1,Medium Priority
AMK-00010037,0.37311104748506374,0,Medium Priority
AMK-00055886,0.3232795327127057,0,Medium Priority
AMK-00049547,0.413286341167633,0,Medium Priority
AMK-00060173,0.5151866194668483,1,Medium Priority
AMK-00025752,0.47013111027177745,0,Medium Priority
AMK-00031463,0.2554123478773938,0,Low Priority
AMK-00023434,0.40076731585282144,0,Medium Priority
AMK-00008195,0.4142782034259099,0,Medium Priority
AMK-00028580,0.6844014200633883,1,Medium Priority
AMK-00059516,0.3948128557777687,0,Medium Priority
AMK-00041563,0.532554261372552,1,Medium Priority
AMK-00047309,0.3597584460839992,0,Medium Priority
AMK-00030940,0.4023313693627143,0,Medium Priority
AMK-00043954,0.44338295135792816,0,Medium Priority
AMK-00013321,0.23677249214462953,0,Low Priority
AMK-00052918,0.5437840577585535,1,Medium Priority
AMK-00039373,0.36569879119230225,0,Medium Priority
AMK-00030704,0.3858525002534495,0,Medium Priority
AMK-00029909,0.21238455257077804,0,Low Priority
AMK-00012552,0.41711652545563593,0,Medium Priority
AMK-00054231,0.7232662156526688,1,High Priority
AMK-00057916,0.2267787987647369,0,Low Priority
AMK-00053419,0.5198403747103993,1,Medium Priority
AMK-00057374,0.6957957821325366,1,Medium Priority
AMK-00054865,0.655330579029767,1,Medium Priority
AMK-00021191,0.41879199711640014,0,Medium Priority
AMK-00026228,0.2951747605365662,0,Low Priority
AMK-00043078,0.6579297250264114,1,Medium Priority
AMK-00032184,0.4782344962582959,0,Medium Priority
AMK-00031166,0.741042388421832,1,High Priority
AMK-00007344,0.5662472760423691,1,Medium Priority
AMK-00050485,0.35373181689158084,0,Medium Priority
AMK-00032778,0.32892752884461396,0,Medium Priority
AMK-00051327,0.3026965538902423,0,Medium Priority
AMK-00043538,0.3714087723990186,0,Medium Priority
AMK-00041387,0.7228533294685952,1,High Priority
AMK-00000222,0.389144204804307,0,Medium Priority
AMK-00017234,0.3272045983733073,0,Medium Priority
AMK-00049766,0.589838967716919,1,Medium Priority
AMK-00012587,0.5198660458675665,1,Medium Priority
AMK-00014201,0.5902877362536837,1,Medium Priority
AMK-00048828,0.42305799696982194,0,Medium Priority
AMK-00016523,0.633583036506171,1,Medium Priority
AMK-00014475,0.2654288218071238,0,Low Priority
AMK-00029737,0.4913529991610223,0,Medium Priority
AMK-00019242,0.392547690477203,0,Medium Priority
AMK-00038456,0.6007433428783916,1,Medium Priority
AMK-00045427,0.34223286508151807,0,Medium Priority
AMK-00031957,0.5642794190690403,1,Medium Priority
AMK-00003754,0.33048025828106903,0,Medium Priority
AMK-00006101,0.4529308565018373,0,Medium Priority
AMK-00012935,0.41096137191221677,0,Medium Priority
AMK-00046691,0.7202409046638362,1,High Priority
AMK-00036173,0.15027864243753203,0,Low Priority
AMK-00044405,0.5605764557965315,1,Medium Priority
AMK-00004670,0.18900690608735732,0,Low Priority
AMK-00062157,0.617965372091089,1,Medium Priority
AMK-00014360,0.26977383037851677,0,Low Priority
AMK-00031328,0.6215911852466065,1,Medium Priority
AMK-00027171,0.3566133416112823,0,Medium Priority
AMK-00050591,0.7478957509832928,1,High Priority
AMK-00047040,0.6145288816343918,1,Medium Priority
AMK-00050239,0.4423498698232612,0,Medium Priority
AMK-00025871,0.30863546346234755,0,Medium Priority
AMK-00033058,0.40862856549357013,0,Medium Priority
AMK-00018886,0.2838196237579404,0,Low Priority
AMK-00012382,0.4519517405004504,0,Medium Priority
AMK-00009925,0.540208618297611,1,Medium Priority
AMK-00033773,0.5837780942093095,1,Medium Priority
AMK-00042056,0.2866095328973528,0,Low Priority
AMK-00026034,0.414932619716861,0,Medium Priority
AMK-00042487,0.3258991409828275,0,Medium Priority
AMK-00030889,0.5295265344239364,1,Medium Priority
AMK-00050489,0.6202492673248602,1,Medium Priority
AMK-00043997,0.6834111034565802,1,Medium Priority
AMK-00007837,0.7079392292214497,1,High Priority
AMK-00029129,0.5971239453892355,1,Medium Priority
AMK-00048360,0.37884556886836496,0,Medium Priority
AMK-00014645,0.6447586025310637,1,Medium Priority
AMK-00002523,0.6493527760076958,1,Medium Priority
AMK-00049999,0.17143718464323038,0,Low Priority
AMK-00034741,0.5144058470135673,1,Medium Priority
AMK-00049406,0.28194586486131573,0,Low Priority
AMK-00030831,0.3105273401941671,0,Medium Priority
AMK-00002464,0.5405766740658259,1,Medium Priority
AMK-00019691,0.39684640605983346,0,Medium Priority
AMK-00000777,0.8153309834156423,1,High Priority
AMK-00043444,0.30931393023595605,0,Medium Priority
AMK-00001857,0.4850853939066302,0,Medium Priority
AMK-00008364,0.38495416685880407,0,Medium Priority
AMK-00017316,0.6730814042792523,1,Medium Priority
AMK-00016452,0.6958638184900201,1,Medium Priority
AMK-00019335,0.4360657900091697,0,Medium Priority
AMK-00016023,0.4529640065470183,0,Medium Priority
AMK-00056624,0.41194435692668047,0,Medium Priority
AMK-00044471,0.2720903736551337,0,Low Priority
AMK-00030358,0.5425808623553439,1,Medium Priority
AMK-00040783,0.6402647545879898,1,Medium Priority
AMK-00057856,0.2668694005280762,0,Low Priority
AMK-00057709,0.5601036686235178,1,Medium Priority
AMK-00019127,0.39757605417093506,0,Medium Priority
AMK-00006436,0.3627056905576895,0,Medium Priority
AMK-00023315,0.48464180022056363,0,Medium Priority
AMK-00036149,0.2326868343423983,0,Low Priority
AMK-00005360,0.30856826139613924,0,Medium Priority
AMK-00014218,0.3835897327034525,0,Medium Priority
AMK-00002230,0.5236429305378554,1,Medium Priority
AMK-00043582,0.44338613023876167,0,Medium Priority
AMK-00042311,0.6626029767294571,1,Medium Priority
AMK-00034555,0.7849215247584325,1,High Priority
AMK-00023288,0.5265689200540101,1,Medium Priority
AMK-00037681,0.3425057415454861,0,Medium Priority
AMK-00007977,0.6824464180906096,1,Medium Priority
AMK-00063311,0.6009019923072383,1,Medium Priority
AMK-00024220,0.43176497323711127,0,Medium Priority
AMK-00036507,0.47671216631414326,0,Medium Priority
AMK-00006794,0.7239132096853084,1,High Priority
AMK-00053496,0.3355998570651083,0,Medium Priority
AMK-00004919,0.25912361954579044,0,Low Priority
AMK-00026162,0.4431382545747202,0,Medium Priority
AMK-00058002,0.2464309199449519,0,Low Priority
AMK-00021823,0.577648477292869,1,Medium Priority
AMK-00029538,0.33009840024049303,0,Medium Priority
AMK-00023691,0.7514548933279936,1,High Priority
AMK-00034454,0.38691286721237916,0,Medium Priority
AMK-00039414,0.7897930248514763,1,High Priority
AMK-00037772,0.5674696425589035,1,Medium Priority
AMK-00015400,0.5783713553185127,1,Medium Priority
AMK-00057299,0.49818900313580294,0,Medium Priority
AMK-00023339,0.3618131031537407,0,Medium Priority
AMK-00030671,0.3578447251060239,0,Medium Priority
AMK-00036457,0.6572907720387089,1,Medium Priority
AMK-00019467,0.6938188059303035,1,Medium Priority
AMK-00010987,0.31466731407852205,0,Medium Priority
AMK-00060046,0.41942936297370903,0,Medium Priority
AMK-00003004,0.6885157882374116,1,Medium Priority
AMK-00028096,0.5413162086794673,1,Medium Priority
AMK-00039278,0.42830427410185345,0,Medium Priority
AMK-00057018,0.4844867570040743,0,Medium Priority
AMK-00053998,0.5982568428486068,1,Medium Priority
AMK-00051965,0.624739523340273,1,Medium Priority
AMK-00045303,0.4494609256994971,0,Medium Priority
AMK-00004529,0.5504332560811117,1,Medium Priority
AMK-00044337,0.47950911870050156,0,Medium Priority
AMK-00027772,0.5133762344020557,1,Medium Priority
AMK-00056426,0.40158582823191097,0,Medium Priority
AMK-00015005,0.2805426824479027,0,Low Priority
AMK-00052069,0.24588218084451288,0,Low Priority
AMK-00031063,0.34012188906048546,0,Medium Priority
AMK-00033570,0.480863626515046,0,Medium Priority
AMK-00040459,0.7150326193382456,1,High Priority
AMK-00052945,0.5511838690449015,1,Medium Priority
AMK-00019598,0.5844570818608046,1,Medium Priority
AMK-00038081,0.29914230680007,0,Low Priority
AMK-00032267,0.3122809994355672,0,Medium Priority
AMK-00034092,0.3616260545239613,0,Medium Priority
AMK-00049348,0.7395933452855343,1,High Priority
AMK-00013668,0.8340631463937175,1,High Priority
AMK-00027490,0.6340099401104227,1,Medium Priority
AMK-00030469,0.13133577582377606,0,Low Priority
AMK-00028552,0.37555002481948613,0,Medium Priority
AMK-00033311,0.2659643650865219,0,Low Priority
AMK-00042101,0.30855389836450353,0,Medium Priority
AMK-00057343,0.5115252454775067,1,Medium Priority
AMK-00034935,0.40539744887419693,0,Medium Priority
AMK-00006391,0.50475228115703,1,Medium Priority
AMK-00059904,0.6197116813668186,1,Medium Priority
AMK-00022385,0.5025506173119825,1,Medium Priority
AMK-00034782,0.6301671687056981,1,Medium Priority
AMK-00012377,0.7177888622781129,1,High Priority
AMK-00048057,0.32394123085609494,0,Medium Priority
AMK-00016599,0.31316154034582533,0,Medium Priority
AMK-00013502,0.4735494764367873,0,Medium Priority
AMK-00060331,0.5163821965507048,1,Medium Priority
AMK-00049244,0.6596865639137338,1,Medium Priority
AMK-00051335,0.47421833127801427,0,Medium Priority
AMK-00056210,0.2860124202775439,0,Low Priority
AMK-00034068,0.5887139477286064,1,Medium Priority
AMK-00019469,0.8859237519283972,1,High Priority
AMK-00001745,0.227644272064613,0,Low Priority
AMK-00006593,0.6235486801072392,1,Medium Priority
AMK-00026783,0.25484751017776597,0,Low Priority
AMK-00043634,0.26499095242329085,0,Low Priority
AMK-00022469,0.27684644451466506,0,Low Priority
AMK-00050530,0.575038005899536,1,Medium Priority
AMK-00017346,0.47134868707033817,0,Medium Priority
AMK-00007782,0.39357451605322225,0,Medium Priority
AMK-00000829,0.43684896532067324,0,Medium Priority
AMK-00016496,0.38292314947837114,0,Medium Priority
AMK-00042118,0.730865763752739,1,High Priority
AMK-00050441,0.5511902150690415,1,Medium Priority
AMK-00006757,0.6206752747964117,1,Medium Priority
AMK-00062792,0.531146773688726,1,Medium Priority
AMK-00046347,0.2955989620134733,0,Low Priority
AMK-00022272,0.5226763576734597,1,Medium Priority
AMK-00033393,0.1489469017910358,0,Low Priority
AMK-00049669,0.4950916790974667,0,Medium Priority
AMK-00008973,0.588639550011729,1,Medium Priority
AMK-00045356,0.48345174850412054,0,Medium Priority
AMK-00057378,0.5891920222986881,1,Medium Priority
AMK-00034936,0.4065606305230169,0,Medium Priority
AMK-00003733,0.20599182562576554,0,Low Priority
AMK-00053794,0.3227805056877266,0,Medium Priority
AMK-00038333,0.3236062312448875,0,Medium Priority
AMK-00049533,0.6493705944153969,1,Medium Priority
AMK-00045787,0.6688945480419781,1,Medium Priority
AMK-00048795,0.3529726966925993,0,Medium Priority
AMK-00031489,0.23972903058637482,0,Low Priority
AMK-00015216,0.6205276319484957,1,Medium Priority
AMK-00027343,0.48599767466825927,0,Medium Priority
AMK-00008531,0.275943938067218,0,Low Priority
AMK-00048130,0.47766707690514504,0,Medium Priority
AMK-00039118,0.5506492732533366,1,Medium Priority
AMK-00045508,0.5939968225635066,1,Medium Priority
AMK-00006673,0.34532272444459267,0,Medium Priority
AMK-00008172,0.30106248776576666,0,Medium Priority
AMK-00012896,0.6176054087308874,1,Medium Priority
AMK-00025777,0.5558196661823315,1,Medium Priority
AMK-00021689,0.45394089567060325,0,Medium Priority
AMK-00023592,0.3550196189365526,0,Medium Priority
AMK-00056699,0.45992819805390706,0,Medium Priority
AMK-00019610,0.7071365765708939,1,High Priority
AMK-00045977,0.42182209128941023,0,Medium Priority
AMK-00002609,0.703438349359387,1,High Priority
AMK-00035626,0.5285592576895788,1,Medium Priority
AMK-00038408,0.40618767038217096,0,Medium Priority
AMK-00039139,0.5858939492075472,1,Medium Priority
AMK-00046107,0.5076098332344421,1,Medium Priority
AMK-00026950,0.523639279631654,1,Medium Priority
AMK-00030815,0.5611273337224318,1,Medium Priority
AMK-00029526,0.17265604161932321,0,Low Priority
AMK-00054549,0.18217048868476066,0,Low Priority
AMK-00010951,0.48643178167276435,0,Medium Priority
AMK-00024248,0.5549203015764067,1,Medium Priority
AMK-00031789,0.5223709057878027,1,Medium Priority
AMK-00043583,0.6597209546900451,1,Medium Priority
AMK-00036145,0.6272054526392504,1,Medium Priority
AMK-00017854,0.38868686850145345,0,Medium Priority
AMK-00056107,0.508669237403391,1,Medium Priority
AMK-00046384,0.6221388141513823,1,Medium Priority
AMK-00061504,0.1361634819182711,0,Low Priority
AMK-00057640,0.4449021943514242,0,Medium Priority
AMK-00000897,0.35281788980450984,0,Medium Priority
AMK-00028154,0.2822112225386869,0,Low Priority
AMK-00031521,0.3870832321018507,0,Medium Priority
AMK-00056123,0.6300497087315876,1,Medium Priority
AMK-00052053,0.28551943515527967,0,Low Priority
AMK-00037594,0.24267950416067333,0,Low Priority
AMK-00027659,0.5152280991401699,1,Medium Priority
AMK-00022250,0.38479442975552286,0,Medium Priority
AMK-00055783,0.24734029313469233,0,Low Priority
AMK-00061876,0.5344425531943128,1,Medium Priority
AMK-00054360,0.5766424365367234,1,Medium Priority
AMK-00057168,0.49102988332383835,0,Medium Priority
AMK-00001165,0.7457342811340174,1,High Priority
AMK-00002136,0.455986378203433,0,Medium Priority
AMK-00027122,0.41688926594509035,0,Medium Priority
AMK-00029890,0.19388624794157228,0,Low Priority
AMK-00012082,0.2458924338029161,0,Low Priority
AMK-00022207,0.6998328908332714,1,Medium Priority
AMK-00051673,0.4119319087033199,0,Medium Priority
AMK-00026953,0.4928874685593379,0,Medium Priority
AMK-00016301,0.7196528940973366,1,High Priority
AMK-00020973,0.4648178320938247,0,Medium Priority
AMK-00043535,0.591114971864541,1,Medium Priority
AMK-00059866,0.35092347984197575,0,Medium Priority
AMK-00038612,0.533050531707188,1,Medium Priority
AMK-00053758,0.6778429019138864,1,Medium Priority
AMK-00030249,0.6226847709442471,1,Medium Priority
AMK-00049305,0.4877648095247649,0,Medium Priority
AMK-00051433,0.7279402749021148,1,High Priority
AMK-00025087,0.26582708885503514,0,Low Priority
AMK-00000397,0.45157681176429265,0,Medium Priority
AMK-00048973,0.39551900315465505,0,Medium Priority
AMK-00058408,0.7579055974662526,1,High Priority
AMK-00029271,0.5824904300387177,1,Medium Priority
AMK-00028722,0.37980243262422103,0,Medium Priority
AMK-00008741,0.611589795598074,1,Medium Priority
AMK-00046341,0.3405496126071374,0,Medium Priority
AMK-00027054,0.17049817950857618,0,Low Priority
AMK-00001537,0.4221122257765648,0,Medium Priority
AMK-00006329,0.3431616243382113,0,Medium Priority
AMK-00061055,0.28057543521737804,0,Low Priority
AMK-00058257,0.5593851131746101,1,Medium Priority
AMK-00026078,0.5723696567939689,1,Medium Priority
AMK-00058987,0.8038236975945993,1,High Priority
AMK-00006341,0.22622080141415962,0,Low Priority
AMK-00061777,0.1541975929120982,0,Low Priority
AMK-00039846,0.49059360264615903,0,Medium Priority
AMK-00012075,0.4090914070763213,0,Medium Priority
AMK-00002808,0.5673943429760188,1,Medium Priority
AMK-00022039,0.4356389324227565,0,Medium Priority
AMK-00007539,0.714386125896784,1,High Priority
AMK-00025809,0.44195491220780203,0,Medium Priority
AMK-00007516,0.2820350133792783,0,Low Priority
AMK-00024677,0.774787354832575,1,High Priority
AMK-00000417,0.3783398457411633,0,Medium Priority
AMK-00008282,0.18447050950975533,0,Low Priority
AMK-00053237,0.2205090117410941,0,Low Priority
AMK-00025820,0.6292802050064675,1,Medium Priority
AMK-00027235,0.5690607103805048,1,Medium Priority
AMK-00022459,0.5482621094060284,1,Medium Priority
AMK-00003038,0.3593688632517234,0,Medium Priority
AMK-00060442,0.7306033778837818,1,High Priority
AMK-00027326,0.5423629100515983,1,Medium Priority
AMK-00049222,0.39592006125214246,0,Medium Priority
AMK-00021679,0.28555438789447873,0,Low Priority
AMK-00015209,0.6687096597459398,1,Medium Priority
AMK-00058939,0.39850949082514786,0,Medium Priority
AMK-00018506,0.5153507367777577,1,Medium Priority
AMK-00039708,0.5038325385668808,1,Medium Priority
AMK-00026822,0.5536573835967092,1,Medium Priority
AMK-00048533,0.556653209657405,1,Medium Priority
AMK-00057770,0.37446548965164034,0,Medium Priority
AMK-00051693,0.4014041220514154,0,Medium Priority
AMK-00045023,0.6519205037291927,1,Medium Priority
AMK-00034944,0.6369367327705896,1,Medium Priority
AMK-00012693,0.6008412091744827,1,Medium Priority
AMK-00006499,0.4031156869311016,0,Medium Priority
AMK-00017472,0.4392515971713486,0,Medium Priority
AMK-00052379,0.4130818866820008,0,Medium Priority
AMK-00013703,0.23367483535042763,0,Low Priority
AMK-00051598,0.5805455335858479,1,Medium Priority
AMK-00010601,0.5047105433604923,1,Medium Priority
